name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui
FullServiceRestaurantON_Sault.Ste.MarieNECB2011,70a1413d-5d13-4751-99d0-a32806de5073,2021-12-24T16:54:33.576Z,2021-12-24T16:56:27.020Z,completed,completed normal,FullServiceRestaurant,ON_Sault.Ste.Marie,NECB2011,439500,859.7498016
MediumOfficeNS_YarmouthNECB2011,70ab611d-d4d1-4647-8f34-f1071855e46d,2021-12-24T16:22:53.761Z,2021-12-24T16:26:54.384Z,completed,completed normal,MediumOffice,NS_Yarmouth,NECB2011,729300,146.373605
QuickServiceRestaurantQC_QuebecNECB2017,70e5ace2-148e-491f-a08b-650e92c81045,2021-12-24T17:36:03.199Z,2021-12-24T17:38:32.937Z,completed,completed normal,QuickServiceRestaurant,QC_Quebec,NECB2017,140500,604.920471
WarehouseAB_CalgaryNECB2020,70fc3e28-e825-4b61-a78d-b84290e9f8aa,2021-12-24T15:42:44.135Z,2021-12-24T15:45:33.633Z,completed,completed normal,Warehouse,AB_Calgary,NECB2020,605600,125.2396523
SmallOfficeON_WindsorNECB2020,71b086fb-635b-47db-9947-b506b2777aff,2021-12-24T16:00:28.354Z,2021-12-24T16:03:19.328Z,completed,completed normal,SmallOffice,ON_Windsor,NECB2020,61750,120.8090965
QuickServiceRestaurantBC_VictoriaNECB2011,71fd7f47-cb81-419b-8e11-ee3851fc9de6,2021-12-24T17:29:32.148Z,2021-12-24T17:31:43.864Z,completed,completed normal,QuickServiceRestaurant,BC_Victoria,NECB2011,164600,708.3249644
WarehouseMB_Winnipeg-RichardsonNECB2011,731f91a0-249c-4191-bc03-5fba30fb3730,2021-12-24T15:44:29.850Z,2021-12-24T15:46:32.360Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2011,692600,143.2524967
LargeOfficeQC_Montreal-TrudeauNECB2015,7335dce3-b83d-4694-b7fb-3a13a415fcbc,2021-12-24T17:57:12.277Z,2021-12-24T18:02:26.793Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2015,5377000,116.0858712
RetailStandaloneMB_Winnipeg-RichardsonNECB2020,7336851a-f9e0-4aea-84c7-58fb227b5012,2021-12-24T16:06:12.558Z,2021-12-24T16:08:58.575Z,completed,completed normal,RetailStandalone,MB_Winnipeg-Richardson,NECB2020,419700,182.9345376
MediumOfficeMB_Winnipeg-RichardsonNECB2015,7385a26d-8f46-4bfd-94bb-72359f95de7d,2021-12-24T16:19:11.615Z,2021-12-24T16:23:38.654Z,completed,completed normal,MediumOffice,MB_Winnipeg-Richardson,NECB2015,697200,139.9300977
QuickServiceRestaurantQC_Montreal-TrudeauNECB2011,739a7b0e-5078-4718-af47-79aac8f419c0,2021-12-24T17:35:35.488Z,2021-12-24T17:37:49.047Z,completed,completed normal,QuickServiceRestaurant,QC_Montreal-Trudeau,NECB2011,212600,915.0263503
MidriseApartmentNB_FrederictonNECB2011,73dd5483-ff47-49fc-83f7-0a01eb88b135,2021-12-24T17:04:43.218Z,2021-12-24T17:12:05.563Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2011,496200,158.2856843
MediumOfficeQC_Saguenay-BagotvilleNECB2020,74614371-cc89-4cdd-8fa7-f0ec513371cc,2021-12-24T16:31:14.836Z,2021-12-24T16:35:43.464Z,completed,completed normal,MediumOffice,QC_Saguenay-Bagotville,NECB2020,602700,120.9764738
RetailStandaloneNT_Inuvik-ZubkoNECB2017,7486e955-0c73-481b-888d-b6f9d288cf64,2021-12-24T16:09:09.402Z,2021-12-24T16:12:10.154Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2017,560200,244.1863788
SmallOfficeNL_St.JohnsNECB2015,752eede6-ba04-46c2-907a-0692c73a1e59,2021-12-24T15:55:55.362Z,2021-12-24T15:58:30.931Z,completed,completed normal,SmallOffice,NL_St.Johns,NECB2015,69360,135.6826738
LargeOfficeNB_FrederictonNECB2020,75cb68a7-170c-4aef-8937-adddf3d50306,2021-12-24T17:44:48.203Z,2021-12-24T17:53:31.013Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2020,4572000,98.71356841
RetailStandaloneQC_QuebecNECB2011,76392061-b97d-4714-a4b7-9d9291b8c77e,2021-12-24T16:12:10.713Z,2021-12-24T16:14:37.096Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2011,504600,219.9866705
WarehouseNL_St.JohnsNECB2017,76905066-ad32-47f9-b605-3c90e177139b,2021-12-24T15:45:22.204Z,2021-12-24T15:48:00.306Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2017,499200,103.2501252
WarehouseSK_SaskatoonNECB2017,76b6740a-c569-4ae2-b216-29f4a0768794,2021-12-24T15:51:09.484Z,2021-12-24T15:53:36.617Z,completed,completed normal,Warehouse,SK_Saskatoon,NECB2017,610300,126.2254927
WarehouseAB_Fort.McMurrayNECB2011,77215f13-3152-4c51-97c3-0c21df1d409e,2021-12-24T15:42:45.478Z,2021-12-24T15:45:02.615Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2011,689900,142.6883386
MidriseApartmentQC_Saguenay-BagotvilleNECB2015,77850fad-971d-42c4-adb5-ed9e8adc924c,2021-12-24T17:21:30.448Z,2021-12-24T17:28:21.419Z,completed,completed normal,MidriseApartment,QC_Saguenay-Bagotville,NECB2015,569500,181.6715459
WarehouseON_TorontoNECB2020,77addf96-ae28-432b-ab51-03dcc87d77f8,2021-12-24T15:48:20.079Z,2021-12-24T15:51:05.881Z,completed,completed normal,Warehouse,ON_Toronto,NECB2020,667500,138.049833
RetailStandaloneON_Sault.Ste.MarieNECB2015,783d48bd-f3df-4c5f-95b0-19e3f52784e0,2021-12-24T16:12:00.526Z,2021-12-24T16:14:52.058Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2015,554400,241.6761964
MidriseApartmentON_WindsorNECB2011,7885dd77-c3d0-4099-8961-1862a1fe997f,2021-12-24T17:14:04.366Z,2021-12-24T17:21:23.749Z,completed,completed normal,MidriseApartment,ON_Windsor,NECB2011,458300,146.2072723
MediumOfficeQC_Montreal-TrudeauNECB2017,78eff8a7-4e00-49ae-92c0-e8d4b3cc32d1,2021-12-24T16:29:06.061Z,2021-12-24T16:33:48.253Z,completed,completed normal,MediumOffice,QC_Montreal-Trudeau,NECB2017,641200,128.7012115
QuickServiceRestaurantNT_YellowknifeNECB2011,79543e6d-f026-4c6c-abaa-eb6aec647a46,2021-12-24T17:33:39.490Z,2021-12-24T17:35:40.737Z,completed,completed normal,QuickServiceRestaurant,NT_Yellowknife,NECB2011,336800,1449.802971
LargeOfficeNL_St.JohnsNECB2017,7963cdea-410a-49c2-8498-389e2b17933e,2021-12-24T17:45:04.697Z,2021-12-24T17:50:27.387Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2017,4909000,105.9804681
LargeOfficeAB_Fort.McMurrayNECB2011,7974f0df-121c-4796-a8ed-cd0ab3c0e9b2,2021-12-24T17:38:48.470Z,2021-12-24T17:44:11.688Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2011,6131000,132.364403
MidriseApartmentNT_YellowknifeNECB2017,79a256c6-1cd0-496e-9706-d4f78b36f4b2,2021-12-24T17:12:51.633Z,2021-12-24T17:21:15.912Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2017,586100,186.9885284
QuickServiceRestaurantSK_SaskatoonNECB2017,7ae12414-b3e0-4eb2-93b8-4f3eccd34b16,2021-12-24T17:37:15.206Z,2021-12-24T17:39:33.675Z,completed,completed normal,QuickServiceRestaurant,SK_Saskatoon,NECB2017,197800,851.3146442
RetailStandaloneON_TorontoNECB2020,7aeac9eb-d16d-48e0-ac95-6f10c608d7d0,2021-12-24T16:11:18.485Z,2021-12-24T16:14:38.732Z,completed,completed normal,RetailStandalone,ON_Toronto,NECB2020,392000,170.8631395
RetailStandaloneMB_Winnipeg-RichardsonNECB2017,7b7ab15a-99cc-4d4f-917e-4526359b838e,2021-12-24T16:06:08.449Z,2021-12-24T16:08:48.224Z,completed,completed normal,RetailStandalone,MB_Winnipeg-Richardson,NECB2017,419300,182.771067
RetailStandaloneNT_YellowknifeNECB2011,7c03a044-e900-4c0b-9976-4b45e73682ac,2021-12-24T16:09:16.753Z,2021-12-24T16:11:51.506Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2011,563100,245.4880894
WarehouseQC_QuebecNECB2011,7c1dbdc5-9508-45a8-a775-689dc45d4258,2021-12-24T15:50:35.551Z,2021-12-24T15:52:41.821Z,completed,completed normal,Warehouse,QC_Quebec,NECB2011,596600,123.3937867
SmallOfficeAB_CalgaryNECB2017,7c4799b1-ade3-4fc6-ba5a-30ec13c1d447,2021-12-24T15:52:57.960Z,2021-12-24T15:55:50.924Z,completed,completed normal,SmallOffice,AB_Calgary,NECB2017,63710,124.6293833
RetailStripmallNS_HalifaxNECB2011,7cda04e0-03e5-490a-9879-0ff4610b2380,2021-12-24T16:38:57.433Z,2021-12-24T16:41:30.297Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2011,501300,239.8197405
RetailStripmallAB_CalgaryNECB2017,7cdb598d-e772-4e80-ba10-549e54b591a2,2021-12-24T16:33:53.874Z,2021-12-24T16:37:17.202Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2017,413600,197.8724151
RetailStandaloneMB_Winnipeg-RichardsonNECB2011,7cdbc3cf-bffe-406d-8dbb-9353dcb7ecd5,2021-12-24T16:06:04.394Z,2021-12-24T16:08:17.638Z,completed,completed normal,RetailStandalone,MB_Winnipeg-Richardson,NECB2011,499900,217.9354167
RetailStandaloneNT_Inuvik-ZubkoNECB2020,7d311d3d-2c03-42ab-bef4-6201c0ab91a3,2021-12-24T16:09:13.512Z,2021-12-24T16:12:11.918Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2020,518400,225.9769611
FullServiceRestaurantON_TorontoNECB2011,7d368fac-ac13-4daa-bcbd-486286ebe780,2021-12-24T16:53:50.096Z,2021-12-24T16:56:04.335Z,completed,completed normal,FullServiceRestaurant,ON_Toronto,NECB2011,373900,731.4389123
WarehouseQC_QuebecNECB2020,7dc04899-624d-4e51-8a86-fc1b7e54b63e,2021-12-24T15:50:44.805Z,2021-12-24T15:53:13.758Z,completed,completed normal,Warehouse,QC_Quebec,NECB2020,620900,128.4051423
FullServiceRestaurantNL_St.JohnsNECB2011,7e02b9ad-7f68-4c65-a48e-5eed2e2ac4fa,2021-12-24T16:49:56.191Z,2021-12-24T16:52:09.022Z,completed,completed normal,FullServiceRestaurant,NL_St.Johns,NECB2011,349400,683.5349484
RetailStripmallNS_Sydney-McCurdyNECB2015,7e0f5506-c7ed-44f6-b7b2-7b952701262c,2021-12-24T16:39:59.325Z,2021-12-24T16:43:04.472Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2015,567900,271.6769043
RetailStripmallON_TorontoNECB2011,7ea5f4bc-a190-46c1-8415-465d06bb922b,2021-12-24T16:41:34.797Z,2021-12-24T16:44:13.701Z,completed,completed normal,RetailStripmall,ON_Toronto,NECB2011,556800,266.3893035
LargeOfficeAB_Edmonton.Stony.PlainNECB2011,7f62f16e-f62d-4f95-a0ce-3352b5c25b98,2021-12-24T17:38:13.402Z,2021-12-24T17:44:01.030Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2011,5800000,125.2128833
MediumOfficeBC_VancouverNECB2015,7f649bc3-ab03-423a-bbf3-b934c7facec6,2021-12-24T16:16:58.252Z,2021-12-24T16:21:08.865Z,completed,completed normal,MediumOffice,BC_Vancouver,NECB2015,679000,136.2776432
WarehouseBC_VictoriaNECB2015,7f7252da-de30-4cbd-b507-84db242b8786,2021-12-24T15:42:48.194Z,2021-12-24T15:45:13.552Z,completed,completed normal,Warehouse,BC_Victoria,NECB2015,458400,94.81590407
SmallOfficeBC_VictoriaNECB2017,7f91d3cb-ea9d-4ead-9548-bd4c65dc5602,2021-12-24T15:55:08.139Z,2021-12-24T15:57:47.694Z,completed,completed normal,SmallOffice,BC_Victoria,NECB2017,56220,109.9894793
RetailStripmallQC_Saguenay-BagotvilleNECB2015,7fbb09bd-b73a-41af-ae5e-969b2d63d080,2021-12-24T16:44:31.677Z,2021-12-24T16:47:17.305Z,completed,completed normal,RetailStripmall,QC_Saguenay-Bagotville,NECB2015,485500,232.2690625
WarehouseQC_Montreal-TrudeauNECB2015,809fdfa9-ac95-4267-84b8-f240bf768800,2021-12-24T15:50:18.534Z,2021-12-24T15:52:57.798Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2015,596600,123.3914887
SmallOfficeNB_FrederictonNECB2015,80b92f9b-c8fe-4f45-b1a5-c5b8eb86bc5f,2021-12-24T15:55:51.091Z,2021-12-24T15:58:32.647Z,completed,completed normal,SmallOffice,NB_Fredericton,NECB2015,73770,144.3122832
RetailStripmallBC_VancouverNECB2015,81045904-aa6f-4b0e-9d62-4d3c8ad03e53,2021-12-24T16:35:57.361Z,2021-12-24T16:38:56.824Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2015,395800,189.362288
QuickServiceRestaurantNL_St.JohnsNECB2017,812a530b-6647-4d29-a65e-38b36f07ccaf,2021-12-24T17:31:24.080Z,2021-12-24T17:33:49.583Z,completed,completed normal,QuickServiceRestaurant,NL_St.Johns,NECB2017,137700,592.8691668
LargeOfficeON_Sault.Ste.MarieNECB2015,812e6798-a595-484d-870c-2d1ff47e3e81,2021-12-24T17:56:28.518Z,2021-12-24T18:02:39.162Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2015,5634000,121.6251896
SmallOfficeON_WindsorNECB2011,8181450d-7f8f-44a7-9d71-c9c5fce89a07,2021-12-24T15:58:57.594Z,2021-12-24T16:01:16.525Z,completed,completed normal,SmallOffice,ON_Windsor,NECB2011,72610,142.0407613
SmallOfficeSK_SaskatoonNECB2020,81e9f924-983a-491f-881e-acb95e5b0348,2021-12-24T16:02:52.893Z,2021-12-24T16:05:42.529Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2020,69310,135.5848571
RetailStripmallAB_Fort.McMurrayNECB2020,8264b597-c74b-450f-81b5-ac311b7afa37,2021-12-24T16:35:43.666Z,2021-12-24T16:39:04.556Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2020,447600,214.140525
WarehouseQC_Saguenay-BagotvilleNECB2017,82c106d7-8842-40dc-ac08-a6ed62d35f16,2021-12-24T15:50:56.662Z,2021-12-24T15:53:21.646Z,completed,completed normal,Warehouse,QC_Saguenay-Bagotville,NECB2017,511100,105.7061088
FullServiceRestaurantAB_CalgaryNECB2015,83089c9c-1716-4a51-8532-ae697520f647,2021-12-24T16:46:46.230Z,2021-12-24T16:49:22.679Z,completed,completed normal,FullServiceRestaurant,AB_Calgary,NECB2015,401800,785.9728064
SmallOfficeNT_Inuvik-ZubkoNECB2020,83b099ef-0862-4be6-a0b1-36123326f44a,2021-12-24T15:58:31.321Z,2021-12-24T16:01:14.974Z,completed,completed normal,SmallOffice,NT_Inuvik-Zubko,NECB2020,78720,153.9961395
SmallOfficeAB_Edmonton.Stony.PlainNECB2015,84187e11-07f0-4075-9085-d73edb8cbcde,2021-12-24T15:53:02.692Z,2021-12-24T15:55:51.278Z,completed,completed normal,SmallOffice,AB_Edmonton.Stony.Plain,NECB2015,77130,150.8877412
QuickServiceRestaurantNT_YellowknifeNECB2020,84256736-5948-4b59-b643-bdba8d9eb548,2021-12-24T17:33:49.860Z,2021-12-24T17:36:19.870Z,completed,completed normal,QuickServiceRestaurant,NT_Yellowknife,NECB2020,93220,401.2319111
RetailStripmallNL_St.JohnsNECB2015,855511c3-977d-427b-999e-088c71d3be67,2021-12-24T16:38:25.892Z,2021-12-24T16:41:11.924Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2015,511500,244.6834297
FullServiceRestaurantON_TorontoNECB2017,8560c471-0621-4a0a-aac5-bf6796847c8d,2021-12-24T16:54:03.320Z,2021-12-24T16:57:03.246Z,completed,completed normal,FullServiceRestaurant,ON_Toronto,NECB2017,237800,465.2363407
MidriseApartmentAB_Edmonton.Stony.PlainNECB2017,8569cec7-d4e6-400b-81b1-a416267e4b98,2021-12-24T16:58:33.611Z,2021-12-24T17:06:50.217Z,completed,completed normal,MidriseApartment,AB_Edmonton.Stony.Plain,NECB2017,538900,171.9175414
WarehouseNT_YellowknifeNECB2017,85a06e3a-fa97-457c-b02b-b6a433e7456b,2021-12-24T15:47:55.804Z,2021-12-24T15:50:38.122Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2017,591800,122.3866898
WarehouseNS_Sydney-McCurdyNECB2015,86943afb-a9d3-44e5-879c-0e6664e8da47,2021-12-24T15:45:29.988Z,2021-12-24T15:48:19.909Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2015,634900,131.3017667
RetailStripmallNS_Sydney-McCurdyNECB2020,8699122e-1a96-429b-a812-3ca861a45daa,2021-12-24T16:40:03.842Z,2021-12-24T16:43:26.888Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2020,442000,211.454865
QuickServiceRestaurantYT_WhitehorseNECB2020,86dc700f-c769-45d3-bfed-2cb3f38da56b,2021-12-24T17:37:46.653Z,2021-12-24T17:40:01.902Z,completed,completed normal,QuickServiceRestaurant,YT_Whitehorse,NECB2020,71310,306.9017627
MidriseApartmentNS_Sydney-McCurdyNECB2015,86fc5366-1143-4d61-9779-dd1ebcc65fdd,2021-12-24T17:06:50.769Z,2021-12-24T17:13:55.495Z,completed,completed normal,MidriseApartment,NS_Sydney-McCurdy,NECB2015,596300,190.2159368
MediumOfficeNL_St.JohnsNECB2015,873f44af-8ee4-4be9-8559-bea433a460b0,2021-12-24T16:20:34.908Z,2021-12-24T16:24:53.331Z,completed,completed normal,MediumOffice,NL_St.Johns,NECB2015,667400,133.9632883
MediumOfficeON_TorontoNECB2020,875956a1-e083-4b88-924a-84b9fc615332,2021-12-24T16:26:30.108Z,2021-12-24T16:31:33.399Z,completed,completed normal,MediumOffice,ON_Toronto,NECB2020,697800,140.0616775
MediumOfficeSK_SaskatoonNECB2020,875f1b07-d45b-48b1-9c5c-d87375f13fd8,2021-12-24T16:31:56.139Z,2021-12-24T16:36:50.849Z,completed,completed normal,MediumOffice,SK_Saskatoon,NECB2020,693400,139.1701686
RetailStandaloneNB_FrederictonNECB2017,8790da18-6b94-43ad-98ff-21c32d2413a6,2021-12-24T16:06:21.480Z,2021-12-24T16:09:30.364Z,completed,completed normal,RetailStandalone,NB_Fredericton,NECB2017,403700,175.9670559
FullServiceRestaurantNS_Sydney-McCurdyNECB2020,87e99171-199b-4319-99a9-07b7d93bc6bd,2021-12-24T16:51:50.079Z,2021-12-24T16:54:50.072Z,completed,completed normal,FullServiceRestaurant,NS_Sydney-McCurdy,NECB2020,168400,329.5238406
WarehouseYT_WhitehorseNECB2015,88f9816b-af49-401c-84cc-a5f4632718f0,2021-12-24T15:52:31.188Z,2021-12-24T15:55:01.163Z,completed,completed normal,Warehouse,YT_Whitehorse,NECB2015,650300,134.4908111
FullServiceRestaurantON_WindsorNECB2017,8a5e73e3-4f0f-46b3-b51d-8a1c0aac070f,2021-12-24T16:54:16.271Z,2021-12-24T16:56:55.989Z,completed,completed normal,FullServiceRestaurant,ON_Windsor,NECB2017,226400,442.9228211
WarehouseQC_Montreal-TrudeauNECB2020,8b1cba62-b7d5-4ab4-810e-74185763a29a,2021-12-24T15:50:31.550Z,2021-12-24T15:53:02.879Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2020,602900,124.6835372
RetailStandaloneYT_WhitehorseNECB2017,8b7248c4-14c2-4f21-90b7-5f0ef568e71a,2021-12-24T16:14:42.009Z,2021-12-24T16:17:23.262Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2017,405300,176.6584762
SmallOfficeQC_QuebecNECB2015,8bb31609-080c-44af-b5b4-578b96a1f0bc,2021-12-24T16:01:05.178Z,2021-12-24T16:03:33.826Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2015,72210,141.2745303
WarehouseBC_VancouverNECB2020,8bde1835-8a52-4933-90dc-4730dc99dde2,2021-12-24T15:42:47.946Z,2021-12-24T15:45:19.569Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2020,424900,87.87480608
FullServiceRestaurantAB_Fort.McMurrayNECB2015,8c4bc131-b4ae-43ea-b601-70837d7e2d7b,2021-12-24T16:47:17.492Z,2021-12-24T16:49:51.457Z,completed,completed normal,FullServiceRestaurant,AB_Fort.McMurray,NECB2015,515500,1008.597172
MidriseApartmentNS_HalifaxNECB2015,8c4f2df0-487d-4ded-b06d-c9a6790c70f0,2021-12-24T17:06:05.319Z,2021-12-24T17:13:18.677Z,completed,completed normal,MidriseApartment,NS_Halifax,NECB2015,565000,180.2465946
RetailStandaloneNS_HalifaxNECB2015,8c87cfaf-3fd6-41f0-b59e-dca348860ea7,2021-12-24T16:07:48.915Z,2021-12-24T16:10:51.863Z,completed,completed normal,RetailStandalone,NS_Halifax,NECB2015,480100,209.2738949
SmallOfficeMB_Winnipeg-RichardsonNECB2020,8cbccf61-992e-4bd8-bf58-fb655590d769,2021-12-24T15:55:40.188Z,2021-12-24T15:58:21.901Z,completed,completed normal,SmallOffice,MB_Winnipeg-Richardson,NECB2020,68480,133.9654468
RetailStandaloneMB_Winnipeg-RichardsonNECB2015,8cecf086-2471-4d30-aa74-8fa3e88dd910,2021-12-24T16:06:04.389Z,2021-12-24T16:08:43.755Z,completed,completed normal,RetailStandalone,MB_Winnipeg-Richardson,NECB2015,491300,214.1816466
RetailStripmallNB_FrederictonNECB2011,8d032c4d-fcd3-4441-827b-34dace1b67b2,2021-12-24T16:37:43.005Z,2021-12-24T16:40:21.630Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2011,561600,268.6669984
LargeOfficeMB_Winnipeg-RichardsonNECB2020,8d46b48a-0601-471e-88b7-06a10483d7d8,2021-12-24T17:44:11.861Z,2021-12-24T17:49:48.458Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2020,4724000,101.995661
RetailStripmallNS_YarmouthNECB2015,8e112fbd-647b-46f7-ae13-21a5c86ba774,2021-12-24T16:40:24.295Z,2021-12-24T16:43:53.045Z,completed,completed normal,RetailStripmall,NS_Yarmouth,NECB2015,523100,250.256739
LargeOfficeBC_VancouverNECB2017,8e2abb3c-a73d-4b2d-b825-f802907f1855,2021-12-24T17:39:31.028Z,2021-12-24T17:44:51.229Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2017,4498000,97.11360073
LargeOfficeYT_WhitehorseNECB2011,8e70b6b8-7aff-46fd-ac4f-ffebeaf9ccd6,2021-12-24T18:02:52.262Z,2021-12-24T18:07:27.213Z,completed,completed normal,LargeOffice,YT_Whitehorse,NECB2011,5458000,117.8339019
RetailStandaloneQC_Montreal-TrudeauNECB2015,8e87cf90-69e2-4ef2-b551-c976b7d40671,2021-12-24T16:12:02.694Z,2021-12-24T16:14:50.673Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2015,494300,215.4809354
WarehouseNL_St.JohnsNECB2015,8ea0a582-60c4-4f24-b915-2e67ac49f718,2021-12-24T15:45:20.020Z,2021-12-24T15:47:55.615Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2015,595000,123.0623007
MidriseApartmentBC_VancouverNECB2020,8ea6b6c0-ad94-40d6-96c0-182dafbad241,2021-12-24T16:59:09.055Z,2021-12-24T17:06:03.835Z,completed,completed normal,MidriseApartment,BC_Vancouver,NECB2020,412100,131.4774583
MediumOfficeON_WindsorNECB2015,8eb9c0fe-88de-44a0-b956-8f520b05d375,2021-12-24T16:26:44.318Z,2021-12-24T16:31:48.461Z,completed,completed normal,MediumOffice,ON_Windsor,NECB2015,789700,158.5107263
MediumOfficeNT_YellowknifeNECB2020,8ed2a274-a19e-41a5-8406-196d42d8d4a5,2021-12-24T16:25:42.724Z,2021-12-24T16:30:23.780Z,completed,completed normal,MediumOffice,NT_Yellowknife,NECB2020,622200,124.8753616
RetailStripmallMB_Winnipeg-RichardsonNECB2015,8feec1db-ca39-4809-a73c-56499aacbe96,2021-12-24T16:37:23.847Z,2021-12-24T16:40:27.216Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2015,524600,250.9610437
LargeOfficeNB_FrederictonNECB2011,9149dd89-5539-4080-858f-db695538356e,2021-12-24T17:44:43.235Z,2021-12-24T17:50:28.419Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2011,5709000,123.2480054
RetailStandaloneYT_WhitehorseNECB2015,921aea96-8ca4-4b87-8730-b9f3fd5c155a,2021-12-24T16:14:38.919Z,2021-12-24T16:17:22.322Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2015,475600,207.3025602
WarehouseAB_Edmonton.Stony.PlainNECB2015,92734a53-69d8-401b-9cfa-a098ab46fbfe,2021-12-24T15:42:44.593Z,2021-12-24T15:45:19.632Z,completed,completed normal,Warehouse,AB_Edmonton.Stony.Plain,NECB2015,623800,129.0215798
LargeOfficeMB_Winnipeg-RichardsonNECB2015,92883b50-350c-4eab-a451-77c960281574,2021-12-24T17:43:58.012Z,2021-12-24T17:49:21.248Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2015,5682000,122.6619303
LargeOfficeNT_YellowknifeNECB2020,9317add4-963b-4f9c-b2df-c9076cc1dbb4,2021-12-24T17:53:31.221Z,2021-12-24T17:59:01.425Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2020,4761000,102.7797532
MidriseApartmentYT_WhitehorseNECB2011,934c0e84-fa35-4f60-8652-0288ed030cc8,2021-12-24T17:22:33.971Z,2021-12-24T17:29:21.334Z,completed,completed normal,MidriseApartment,YT_Whitehorse,NECB2011,532800,169.967095
SmallOfficeAB_Fort.McMurrayNECB2017,935298d2-a8be-42d2-9a6b-cb6b0aa3a5df,2021-12-24T15:53:14.094Z,2021-12-24T15:56:04.406Z,completed,completed normal,SmallOffice,AB_Fort.McMurray,NECB2017,71330,139.551869
QuickServiceRestaurantNS_HalifaxNECB2020,936756d6-197e-4e78-83c3-01350f229226,2021-12-24T17:32:13.683Z,2021-12-24T17:34:58.953Z,completed,completed normal,QuickServiceRestaurant,NS_Halifax,NECB2020,60950,262.3310665
LargeOfficeSK_SaskatoonNECB2011,93810eb6-45b1-47f9-aaa2-b8ac1ec1dcba,2021-12-24T18:02:04.393Z,2021-12-24T18:07:23.088Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2011,6256000,135.0588013
SmallOfficeQC_Montreal-TrudeauNECB2020,93b642e8-067c-460c-9981-cf8721b481af,2021-12-24T16:01:00.253Z,2021-12-24T16:03:48.090Z,completed,completed normal,SmallOffice,QC_Montreal-Trudeau,NECB2020,61430,120.1841563
QuickServiceRestaurantYT_WhitehorseNECB2015,9419daea-b748-4a73-b838-51ab1b5d24ed,2021-12-24T17:37:44.178Z,2021-12-24T17:39:53.259Z,completed,completed normal,QuickServiceRestaurant,YT_Whitehorse,NECB2015,270000,1162.137863
MidriseApartmentON_TorontoNECB2015,941ef916-6ee8-4ebb-b3c3-784e614aa273,2021-12-24T17:13:35.781Z,2021-12-24T17:21:30.261Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2015,585400,186.7581259
SmallOfficeNS_HalifaxNECB2017,941fa497-036f-401e-ac53-bdc44123d57b,2021-12-24T15:56:04.605Z,2021-12-24T15:58:57.329Z,completed,completed normal,SmallOffice,NS_Halifax,NECB2017,60210,117.7876464
