name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui,air_loops_detail_section,annual_overview_section,building_summary_section,calc_choice,cost_summary_section,electricity_cost,envelope_section_section,exterior_light_section,gas_cost,hvac_load_profile,interior_lighting_section,measure_warning_section,monthly_overview_section,outdoor_air_section,plant_loops_detail_section,plug_loads_section,reg_monthly_details,schedules_overview_section,sideload,source_energy_section,space_type_breakdown_section,space_type_details_section,units,utility_bills_rates_section,water_use_section,zone_condition_section,zone_equipment_detail_section,zone_summary_section
LargeOfficeAB_CalgaryNECB2015,bda629a2-4101-474c-9775-7799636672e6,2021-12-24T20:56:21.450Z,2021-12-24T20:58:54.768Z,completed,completed normal,LargeOffice,AB_Calgary,NECB2015,5393000,116.4194777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_CalgaryNECB2017,af764f9b-a165-4bea-8289-f98db6cfd170,2021-12-24T20:56:30.195Z,2021-12-24T21:03:41.711Z,completed,completed normal,LargeOffice,AB_Calgary,NECB2017,4877000,105.2980231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_CalgaryNECB2020,bb867c42-cd7c-4095-bebf-bc8742a792a4,2021-12-24T20:56:32.694Z,2021-12-24T21:00:19.939Z,completed,completed normal,LargeOffice,AB_Calgary,NECB2020,4543000,98.0865346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Edmonton.Stony.PlainNECB2011,0626d4f9-f695-404e-89bf-3f38b38213ae,2021-12-24T20:56:38.611Z,2021-12-24T20:58:59.999Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2011,5685000,122.7319139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Edmonton.Stony.PlainNECB2015,f55f9f1a-5655-42e5-b8af-f44e6344cd73,2021-12-24T20:56:45.430Z,2021-12-24T20:59:15.662Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2015,5550000,119.8273848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Edmonton.Stony.PlainNECB2017,371959f9-e6c8-47be-a4cc-56e8ff2b53d3,2021-12-24T20:56:54.088Z,2021-12-24T21:05:06.363Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2017,4914000,106.0791168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Edmonton.Stony.PlainNECB2020,c5a3f190-a9ae-4744-97a5-eb08679e5be3,2021-12-24T20:56:59.550Z,2021-12-24T21:01:43.245Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2020,4509000,97.34256162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Fort.McMurrayNECB2011,c9789a36-59c3-4f70-8a5b-61c690f978e9,2021-12-24T20:58:34.462Z,2021-12-24T21:00:53.573Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2011,6010000,129.7428068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Fort.McMurrayNECB2015,11b37840-1440-4693-8267-e6f2d9492d1f,2021-12-24T20:58:55.064Z,2021-12-24T21:01:29.564Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2015,5889000,127.1331443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Fort.McMurrayNECB2017,c6b410bd-e450-4181-bc9c-e3ad5127fa09,2021-12-24T20:59:00.243Z,2021-12-24T21:05:38.569Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2017,4990000,107.7278991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeAB_Fort.McMurrayNECB2020,7b583fec-9af0-4754-8bf0-fb90fed7b7a4,2021-12-24T20:59:16.041Z,2021-12-24T21:05:27.707Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2020,4453000,96.13520969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VancouverNECB2011,94348f46-7afd-4d07-8a59-153850b3bcf3,2021-12-24T21:00:20.270Z,2021-12-24T21:02:11.857Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2011,4868000,105.0874727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VancouverNECB2015,557ce373-e2bc-4c13-af6a-3b0bd78cc085,2021-12-24T21:00:53.883Z,2021-12-24T21:02:57.991Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2015,4705000,101.5676037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VancouverNECB2017,80159b02-8aa1-4e97-8116-14bd010b62af,2021-12-24T21:01:29.865Z,2021-12-24T21:03:39.729Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2017,4419000,95.39999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VancouverNECB2020,09f31a49-3ebc-48b0-bde4-d242459a22d0,2021-12-24T21:01:43.636Z,2021-12-24T21:03:53.563Z,completed,completed normal,LargeOffice,BC_Vancouver,NECB2020,4136000,89.2913899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VictoriaNECB2011,21f53929-de8c-4320-9637-6cccf83ee139,2021-12-24T21:02:12.170Z,2021-12-24T21:04:08.179Z,completed,completed normal,LargeOffice,BC_Victoria,NECB2011,4825000,104.1578962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VictoriaNECB2015,298a8c5b-0ab8-46f8-80e4-ee3d669c82cd,2021-12-24T21:02:58.321Z,2021-12-24T21:05:03.949Z,completed,completed normal,LargeOffice,BC_Victoria,NECB2015,4692000,101.2947457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VictoriaNECB2017,dd12faf7-29c1-40d2-81ff-79b2b2bf07a5,2021-12-24T21:03:40.025Z,2021-12-24T21:05:48.834Z,completed,completed normal,LargeOffice,BC_Victoria,NECB2017,4397000,94.92234064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeBC_VictoriaNECB2020,a5196035-e3c4-4978-a954-28e9f147a224,2021-12-24T21:03:41.975Z,2021-12-24T21:05:51.532Z,completed,completed normal,LargeOffice,BC_Victoria,NECB2020,4105000,88.63209288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeMB_Winnipeg-RichardsonNECB2011,99d625a6-8f30-47e1-a9b1-7517c6f21581,2021-12-24T21:03:53.964Z,2021-12-24T21:05:52.855Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2011,5760000,124.3447149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeMB_Winnipeg-RichardsonNECB2015,aa05b882-87e8-4b3d-ac58-ee973e9e6004,2021-12-24T21:04:08.496Z,2021-12-24T21:06:22.550Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2015,5626000,121.4669319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeMB_Winnipeg-RichardsonNECB2017,a8858d40-d5f7-4373-b9a4-cd111e5c49a8,2021-12-24T21:05:04.257Z,2021-12-24T21:07:28.549Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2017,5095000,110.0031155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeMB_Winnipeg-RichardsonNECB2020,ba103cf1-ffd1-43d3-951b-fb97469cd84d,2021-12-24T21:05:06.771Z,2021-12-24T21:07:24.604Z,completed,completed normal,LargeOffice,MB_Winnipeg-Richardson,NECB2020,4651000,100.4049885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNB_FrederictonNECB2011,fb1b2df8-3db6-45f1-9658-3d919fa0adf7,2021-12-24T21:05:28.110Z,2021-12-24T21:07:51.119Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2011,5586000,120.590308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNB_FrederictonNECB2015,7dbd651d-9fef-42d4-8fc1-0bb3e29a87bc,2021-12-24T21:05:38.815Z,2021-12-24T21:08:11.696Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2015,5460000,117.8780389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNB_FrederictonNECB2017,7e146aad-c840-4494-aeda-1fef0327f02d,2021-12-24T21:05:49.119Z,2021-12-24T21:15:09.062Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2017,4853000,104.7711372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNB_FrederictonNECB2020,bf8fced7-9935-4719-a4b7-b46401271a2c,2021-12-24T21:05:51.779Z,2021-12-24T21:12:04.486Z,completed,completed normal,LargeOffice,NB_Fredericton,NECB2020,4434000,95.72862121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNL_St.JohnsNECB2011,6eec1da9-0a44-41bf-b8a9-e21d317db354,2021-12-24T21:05:53.257Z,2021-12-24T21:07:50.198Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2011,5128000,110.6992933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNL_St.JohnsNECB2015,e693daa0-ee98-40e4-ae99-78c56ae9df28,2021-12-24T21:06:22.864Z,2021-12-24T21:08:27.723Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2015,4990000,107.7317371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNL_St.JohnsNECB2017,07ae7c47-e4dd-47f5-b771-8147d664575a,2021-12-24T21:07:25.027Z,2021-12-24T21:09:33.186Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2017,4799000,103.6082821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNL_St.JohnsNECB2020,9d2c474b-06d2-43a1-83da-340adab59e57,2021-12-24T21:07:28.849Z,2021-12-24T21:09:41.557Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2020,4294000,92.70241546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_HalifaxNECB2011,9f72f1c6-0eef-4aa2-9762-fa155c2ea12a,2021-12-24T21:07:50.620Z,2021-12-24T21:10:15.876Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2011,5321000,114.863587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_HalifaxNECB2015,995a9928-8871-424c-9ed2-d47d3ce3f313,2021-12-24T21:07:51.497Z,2021-12-24T21:10:26.392Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2015,5173000,111.6679095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_HalifaxNECB2017,5f1eba8f-ec6e-4690-b7e9-87e7b405f252,2021-12-24T21:08:11.952Z,2021-12-24T21:16:34.771Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2017,4755000,102.6503405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_HalifaxNECB2020,45fc10bc-00d2-455a-aed4-5c94a06bee3c,2021-12-24T21:08:28.068Z,2021-12-24T21:11:56.796Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2020,4458000,96.2476512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_Sydney-McCurdyNECB2011,60044634-da32-4155-9ea5-25ce844a3e32,2021-12-24T21:09:33.602Z,2021-12-24T21:11:48.643Z,completed,completed normal,LargeOffice,NS_Sydney-McCurdy,NECB2011,5533000,119.4412457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_Sydney-McCurdyNECB2015,2278a958-0102-420a-a99c-686b451dcb6f,2021-12-24T21:09:41.860Z,2021-12-24T21:12:08.851Z,completed,completed normal,LargeOffice,NS_Sydney-McCurdy,NECB2015,5405000,116.689937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_Sydney-McCurdyNECB2017,2b61f261-d45a-4c26-9869-3ded3de9e189,2021-12-24T21:10:16.286Z,2021-12-24T21:19:05.786Z,completed,completed normal,LargeOffice,NS_Sydney-McCurdy,NECB2017,4882000,105.4044078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_Sydney-McCurdyNECB2020,f9a87743-cc7b-4134-a36f-c88b3527c25a,2021-12-24T21:10:26.789Z,2021-12-24T21:16:08.424Z,completed,completed normal,LargeOffice,NS_Sydney-McCurdy,NECB2020,4476000,96.63912755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_YarmouthNECB2011,2586d1ef-6e90-41d3-8fb9-2cf433686b35,2021-12-24T21:11:49.013Z,2021-12-24T21:13:58.802Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2011,5393000,116.4230158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_YarmouthNECB2015,744c8196-e532-48a1-9fd6-06a3422fe1cc,2021-12-24T21:11:57.112Z,2021-12-24T21:14:28.025Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2015,5249000,113.3256871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_YarmouthNECB2017,03855962-4fa3-4926-bbb5-680f796bcbd9,2021-12-24T21:12:04.737Z,2021-12-24T21:19:43.410Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2017,4802000,103.6767065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNS_YarmouthNECB2020,3f962295-f799-43c1-93f6-779672539912,2021-12-24T21:12:09.164Z,2021-12-24T21:15:34.994Z,completed,completed normal,LargeOffice,NS_Yarmouth,NECB2020,4511000,97.38639882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_Inuvik-ZubkoNECB2011,8c78acef-743c-4bc1-baa5-c7188cc69b1b,2021-12-24T21:13:59.182Z,2021-12-24T21:16:00.916Z,completed,completed normal,LargeOffice,NT_Inuvik-Zubko,NECB2011,6327000,136.5872862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_Inuvik-ZubkoNECB2015,78c1c20f-19f4-434a-b5b0-d8bda03a9dca,2021-12-24T21:14:28.348Z,2021-12-24T21:16:51.865Z,completed,completed normal,LargeOffice,NT_Inuvik-Zubko,NECB2015,6211000,134.0855076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_Inuvik-ZubkoNECB2017,733506b6-1660-45e0-bd0f-d8a96a7f7935,2021-12-24T21:15:09.400Z,2021-12-24T21:17:39.872Z,completed,completed normal,LargeOffice,NT_Inuvik-Zubko,NECB2017,5591000,120.7133639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_Inuvik-ZubkoNECB2020,708f5fb8-7594-4fd6-9e24-0b3291158eca,2021-12-24T21:15:35.315Z,2021-12-24T21:17:58.055Z,completed,completed normal,LargeOffice,NT_Inuvik-Zubko,NECB2020,4860000,104.91962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_YellowknifeNECB2011,b50043fa-f42e-4d51-987b-0079d69388e1,2021-12-24T21:16:01.768Z,2021-12-24T21:18:11.364Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2011,5986000,129.2248562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_YellowknifeNECB2015,b1d3240b-4551-4030-95ca-37857454654c,2021-12-24T21:16:08.818Z,2021-12-24T21:18:32.302Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2015,5859000,126.4867406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_YellowknifeNECB2017,674b42cf-ee99-43cf-af41-d5fd52cdde71,2021-12-24T21:16:35.018Z,2021-12-24T21:19:00.870Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2017,5248000,113.2894059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeNT_YellowknifeNECB2020,0e1e176d-7ca3-495e-9b92-e6e17251ae67,2021-12-24T21:16:52.181Z,2021-12-24T21:19:17.082Z,completed,completed normal,LargeOffice,NT_Yellowknife,NECB2020,4704000,101.5521318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_Sault.Ste.MarieNECB2011,8fd91b73-735c-4869-8459-9771f17c3f65,2021-12-24T21:20:03.522Z,2021-12-24T21:22:20.385Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2011,5649000,121.9494409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_Sault.Ste.MarieNECB2015,2fafd654-eb13-4910-9704-21563783663d,2021-12-24T21:20:32.391Z,2021-12-24T21:22:57.875Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2015,5526000,119.2942622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_Sault.Ste.MarieNECB2017,82a31c55-8139-4339-a361-916c00e04ed6,2021-12-24T21:21:19.729Z,2021-12-24T21:30:28.868Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2017,4841000,104.5184886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_Sault.Ste.MarieNECB2020,822e124c-6d10-4c50-b586-1da7772f578f,2021-12-24T21:21:43.296Z,2021-12-24T21:28:31.086Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2020,4438000,95.81701522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_TorontoNECB2011,5947b5f5-c11e-4b6e-8264-2732d682cef9,2021-12-24T21:17:40.201Z,2021-12-24T21:20:03.205Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2011,5717000,123.4195761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_TorontoNECB2015,21e6cbcc-a8a7-44d5-bd86-aff1a47f2cce,2021-12-24T21:17:58.382Z,2021-12-24T21:20:32.065Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2015,5581000,120.4774467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_TorontoNECB2017,714cd097-ebf4-4536-828b-942f42530c47,2021-12-24T21:18:11.750Z,2021-12-24T21:27:07.556Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2017,5075000,109.5634242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_TorontoNECB2020,aaed7cb3-76b2-47f3-be97-a0fda57b7cdd,2021-12-24T21:18:32.701Z,2021-12-24T21:23:38.321Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2020,4682000,101.0803572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_WindsorNECB2011,2d22a969-f9b2-49ba-a77f-529032c538c1,2021-12-24T21:19:01.122Z,2021-12-24T21:21:19.495Z,completed,completed normal,LargeOffice,ON_Windsor,NECB2011,5658000,122.1586721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_WindsorNECB2015,426f73dd-3589-4c53-a38c-03f19d4bc437,2021-12-24T21:19:06.198Z,2021-12-24T21:21:42.893Z,completed,completed normal,LargeOffice,ON_Windsor,NECB2015,5523000,119.2453276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_WindsorNECB2017,fcad5bf0-7741-44f4-af45-2cc714ca1e11,2021-12-24T21:19:17.402Z,2021-12-24T21:27:42.994Z,completed,completed normal,LargeOffice,ON_Windsor,NECB2017,5082000,109.7131064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeON_WindsorNECB2020,0314918e-0208-429c-94df-f0f4d59223e3,2021-12-24T21:19:43.655Z,2021-12-24T21:24:20.240Z,completed,completed normal,LargeOffice,ON_Windsor,NECB2020,4669000,100.7969446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Montreal-TrudeauNECB2011,5ad410eb-f78b-433b-b47e-cbba07cb4191,2021-12-24T21:22:20.705Z,2021-12-24T21:24:16.507Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2011,5456000,117.7910841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Montreal-TrudeauNECB2015,7b266319-16dd-42fa-b78e-8ad4d4d9c4d5,2021-12-24T21:22:58.172Z,2021-12-24T21:25:06.840Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2015,5317000,114.7862873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Montreal-TrudeauNECB2017,f8877a14-c282-4f1a-a4d8-8f5ad3d3b660,2021-12-24T21:23:38.690Z,2021-12-24T21:25:54.826Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2017,5054000,109.1059822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Montreal-TrudeauNECB2020,0463b994-a1ab-4a73-8050-8dbc80c9c5a4,2021-12-24T21:24:16.810Z,2021-12-24T21:26:29.985Z,completed,completed normal,LargeOffice,QC_Montreal-Trudeau,NECB2020,4475000,96.61076231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_QuebecNECB2011,51241993-d4e9-4c6b-b79b-a83c823f2aab,2021-12-24T21:24:20.548Z,2021-12-24T21:26:18.558Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2011,5373000,116.0043736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_QuebecNECB2015,ecf0bad8-2fad-4aa3-a00b-90ee785a73e6,2021-12-24T21:25:07.170Z,2021-12-24T21:27:12.565Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2015,5233000,112.9734903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_QuebecNECB2017,a4fa8374-c321-4d9b-af09-34b8d126c85f,2021-12-24T21:25:55.224Z,2021-12-24T21:28:13.085Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2017,4920000,106.2068503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_QuebecNECB2020,a1d6d958-8192-4353-85cf-80d42b27dac4,2021-12-24T21:26:18.824Z,2021-12-24T21:28:35.908Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2020,4351000,93.93063653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Saguenay-BagotvilleNECB2011,a50ec346-8e20-4103-9022-427aad49cd63,2021-12-24T21:26:30.307Z,2021-12-24T21:28:28.475Z,completed,completed normal,LargeOffice,QC_Saguenay-Bagotville,NECB2011,5452000,117.70299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Saguenay-BagotvilleNECB2015,4b994359-6932-400f-9176-57ccbf33925d,2021-12-24T21:27:07.936Z,2021-12-24T21:29:17.170Z,completed,completed normal,LargeOffice,QC_Saguenay-Bagotville,NECB2015,5316000,114.7678169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Saguenay-BagotvilleNECB2017,aa769ff0-e32a-433e-8ecd-5dc62c7386dd,2021-12-24T21:27:12.893Z,2021-12-24T21:29:24.497Z,completed,completed normal,LargeOffice,QC_Saguenay-Bagotville,NECB2017,4870000,105.1272919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeQC_Saguenay-BagotvilleNECB2020,5fd02601-d414-4938-adc8-0ce8909f426e,2021-12-24T21:27:43.326Z,2021-12-24T21:30:01.290Z,completed,completed normal,LargeOffice,QC_Saguenay-Bagotville,NECB2020,4462000,96.33232715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeSK_SaskatoonNECB2011,63d9b7b7-6951-4152-9b64-ce7d6cdb9191,2021-12-24T21:28:13.498Z,2021-12-24T21:30:30.860Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2011,6139000,132.5434099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeSK_SaskatoonNECB2015,6b0307f5-b120-4227-aba1-139c340926da,2021-12-24T21:28:28.777Z,2021-12-24T21:30:59.589Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2015,6027000,130.1255277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeSK_SaskatoonNECB2017,972b2da6-d9b7-4ecc-a318-4bb536c072a9,2021-12-24T21:28:31.465Z,2021-12-24T21:35:35.755Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2017,5135000,110.8607893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeSK_SaskatoonNECB2020,8395c9b6-4838-4058-9821-48ffb0f32cba,2021-12-24T21:28:36.159Z,2021-12-24T21:33:31.558Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2020,4742000,102.3680673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeYT_WhitehorseNECB2011,83c242d8-036d-46c2-81d0-a09b1c18a33b,2021-12-24T21:29:17.578Z,2021-12-24T21:31:15.036Z,completed,completed normal,LargeOffice,YT_Whitehorse,NECB2011,5399000,116.5658615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeYT_WhitehorseNECB2015,6e877292-58bb-4797-89cf-61a4a00003c0,2021-12-24T21:29:24.822Z,2021-12-24T21:31:33.149Z,completed,completed normal,LargeOffice,YT_Whitehorse,NECB2015,5263000,113.6321277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeYT_WhitehorseNECB2017,8019b706-38b7-4f0a-a8e9-dee99c9657ee,2021-12-24T21:30:01.620Z,2021-12-24T21:32:04.400Z,completed,completed normal,LargeOffice,YT_Whitehorse,NECB2017,4854000,104.7959043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeOfficeYT_WhitehorseNECB2020,aa4a9ef6-5e28-4f23-9591-00e9dc41c210,2021-12-24T21:30:29.137Z,2021-12-24T21:32:25.150Z,completed,completed normal,LargeOffice,YT_Whitehorse,NECB2020,4300000,92.82972923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumOfficeAB_CalgaryNECB2011,1ddc54bd-d3c6-4288-9f32-404d1d7051b3,2021-12-24T19:37:44.075Z,2021-12-24T19:39:28.598Z,completed,completed normal,MediumOffice,AB_Calgary,NECB2011,621500,124.7521449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumOfficeAB_CalgaryNECB2015,7a03d366-d201-45e1-a5a7-461ec586f4ec,2021-12-24T19:37:48.460Z,2021-12-24T19:39:37.100Z,completed,completed normal,MediumOffice,AB_Calgary,NECB2015,612900,123.0126154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumOfficeAB_CalgaryNECB2017,30b0e699-69c9-414d-9db7-60e9765bf339,2021-12-24T19:38:02.802Z,2021-12-24T19:41:00.602Z,completed,completed normal,MediumOffice,AB_Calgary,NECB2017,553600,111.1230425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumOfficeAB_CalgaryNECB2020,1a3c7069-0242-42ed-bce4-d91e1d48aa81,2021-12-24T19:38:06.025Z,2021-12-24T19:40:13.318Z,completed,completed normal,MediumOffice,AB_Calgary,NECB2020,516700,103.7183336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MediumOfficeAB_Edmonton.Stony.PlainNECB2011,0e16af51-073c-4983-a3d3-4e63617a1cd4,2021-12-24T19:38:08.448Z,2021-12-24T19:39:51.890Z,completed,completed normal,MediumOffice,AB_Edmonton.Stony.Plain,NECB2011,660200,132.5036446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
